,ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
2056,11,NOx,2019,12,15,2019-12-15,28079011_12_8_19_12_15,43.45833333333334,108.0,23.0,µg/m^3
2057,27,NOx,2019,12,15,2019-12-15,28079027_12_8_19_12_15,61.04166666666666,134.0,30.0,µg/m^3
2058,49,NOx,2019,12,15,2019-12-15,28079049_12_8_19_12_15,23.41666666666667,43.0,13.0,µg/m^3
2059,35,SO_2,2019,12,15,2019-12-15,28079035_1_38_19_12_15,7.5,8.0,7.0,µg/m^3
2060,55,TCH,2019,12,15,2019-12-15,28079055_42_2_19_12_15,1.7225,2.19,1.56,mg/m^3
2061,17,NO,2019,12,15,2019-12-15,28079017_7_8_19_12_15,6.208333333333332,20.0,2.0,µg/m^3
2062,60,NO_2,2019,12,15,2019-12-15,28079060_8_8_19_12_15,31.83333333333333,68.0,14.0,µg/m^3
2063,60,NO,2019,12,15,2019-12-15,28079060_7_8_19_12_15,2.958333333333333,11.0,1.0,µg/m^3
2064,17,NO_2,2019,12,15,2019-12-15,28079017_8_8_19_12_15,34.625,73.0,17.0,µg/m^3
2065,39,NO,2019,12,15,2019-12-15,28079039_7_8_19_12_15,4.166666666666667,13.0,1.0,µg/m^3
2066,49,NO_2,2019,12,15,2019-12-15,28079049_8_8_19_12_15,21.95833333333333,41.0,12.0,µg/m^3
2067,35,NO_2,2019,12,15,2019-12-15,28079035_8_8_19_12_15,31.66666666666667,51.0,20.0,µg/m^3
2068,48,NOx,2019,12,15,2019-12-15,28079048_12_8_19_12_15,43.95833333333334,72.0,20.0,µg/m^3
2069,27,O_3,2019,12,15,2019-12-15,28079027_14_6_19_12_15,19.191666666666666,53.86,1.26,µg/m^3
2070,59,O_3,2019,12,15,2019-12-15,28079059_14_6_19_12_15,29.416249999999994,59.77,6.33,µg/m^3
2071,17,NOx,2019,12,15,2019-12-15,28079017_12_8_19_12_15,44.25,104.0,20.0,µg/m^3
2072,40,PM10,2019,12,15,2019-12-15,28079040_10_47_19_12_15,7.791666666666668,20.0,1.0,µg/m^3
2073,55,NOx,2019,12,15,2019-12-15,28079055_12_8_19_12_15,63.625,122.0,26.0,µg/m^3
2074,55,EBE,2019,12,15,2019-12-15,28079055_35_59_19_12_15,0.2416666666666667,0.6,0.1,µg/m^3
2075,35,NOx,2019,12,15,2019-12-15,28079035_12_8_19_12_15,39.25,63.0,25.0,µg/m^3
2076,48,PM10,2019,12,15,2019-12-15,28079048_10_47_19_12_15,7.75,14.0,1.0,µg/m^3
2077,60,PM10,2019,12,15,2019-12-15,28079060_10_47_19_12_15,6.208333333333332,16.0,1.0,µg/m^3
2078,38,EBE,2019,12,15,2019-12-15,28079038_35_59_19_12_15,2.6791666666666667,3.1,2.2,µg/m^3
2079,27,NO,2019,12,15,2019-12-15,28079027_7_8_19_12_15,11.666666666666664,41.0,1.0,µg/m^3
2080,49,O_3,2019,12,15,2019-12-15,28079049_14_6_19_12_15,42.45625,65.32,8.23,µg/m^3
2081,48,PM2.5,2019,12,15,2019-12-15,28079048_9_47_19_12_15,5.791666666666668,12.0,1.0,µg/m^3
2082,38,PM10,2019,12,15,2019-12-15,28079038_10_47_19_12_15,4.208333333333333,6.0,1.0,µg/m^3
2083,58,NO_2,2019,12,15,2019-12-15,28079058_8_8_19_12_15,16.041666666666668,31.0,8.0,µg/m^3
2084,35,NO,2019,12,15,2019-12-15,28079035_7_8_19_12_15,4.875,20.0,3.0,µg/m^3
2085,48,NO_2,2019,12,15,2019-12-15,28079048_8_8_19_12_15,37.583333333333336,60.0,19.0,µg/m^3
2086,50,NO,2019,12,15,2019-12-15,28079050_7_8_19_12_15,13.875,31.0,2.0,µg/m^3
2087,24,NMHC,2019,12,15,2019-12-15,28079024_44_2_19_12_15,0.06958333333333337,0.1,0.05,mg/m^3
2088,11,BEN,2019,12,15,2019-12-15,28079011_30_59_19_12_15,0.38333333333333336,0.8,0.1,µg/m^3
2089,4,NO,2019,12,15,2019-12-15,28079004_7_8_19_12_15,7.5,14.0,4.0,µg/m^3
2090,56,NO,2019,12,15,2019-12-15,28079056_7_8_19_12_15,21.66666666666667,55.0,5.0,µg/m^3
2091,18,NOx,2019,12,15,2019-12-15,28079018_12_8_19_12_15,39.41666666666666,88.0,12.0,µg/m^3
2092,40,NO_2,2019,12,15,2019-12-15,28079040_8_8_19_12_15,36.54166666666666,66.0,18.0,µg/m^3
2093,40,NO,2019,12,15,2019-12-15,28079040_7_8_19_12_15,5.291666666666667,11.0,1.0,µg/m^3
2094,38,PM2.5,2019,12,15,2019-12-15,28079038_9_47_19_12_15,4.833333333333333,8.0,1.0,µg/m^3
2095,16,NOx,2019,12,15,2019-12-15,28079016_12_8_19_12_15,42.625,76.0,19.0,µg/m^3
2096,55,NO_2,2019,12,15,2019-12-15,28079055_8_8_19_12_15,43.33333333333334,70.0,23.0,µg/m^3
2097,39,CO,2019,12,15,2019-12-15,28079039_6_48_19_12_15,0.30416666666666664,0.4,0.2,µg/m^3
2098,60,NOx,2019,12,15,2019-12-15,28079060_12_8_19_12_15,36.41666666666666,85.0,16.0,µg/m^3
2099,18,PM10,2019,12,15,2019-12-15,28079018_10_47_19_12_15,8.166666666666666,15.0,3.0,µg/m^3
2100,38,BEN,2019,12,15,2019-12-15,28079038_30_59_19_12_15,0.5,0.7,0.4,µg/m^3
2101,35,O_3,2019,12,15,2019-12-15,28079035_14_6_19_12_15,36.87375,58.52,15.04,µg/m^3
2102,54,NOx,2019,12,15,2019-12-15,28079054_12_8_19_12_15,33.375,65.0,19.0,µg/m^3
2103,55,NO,2019,12,15,2019-12-15,28079055_7_8_19_12_15,13.208333333333336,40.0,2.0,µg/m^3
2104,38,NOx,2019,12,15,2019-12-15,28079038_12_8_19_12_15,38.625,75.0,17.0,µg/m^3
2105,8,SO_2,2019,12,15,2019-12-15,28079008_1_38_19_12_15,5.291666666666667,6.0,5.0,µg/m^3
2106,58,O_3,2019,12,15,2019-12-15,28079058_14_6_19_12_15,17.397083333333335,28.91,4.31,µg/m^3
2107,18,NO,2019,12,15,2019-12-15,28079018_7_8_19_12_15,4.583333333333333,16.0,1.0,µg/m^3
2108,55,CH_4,2019,12,15,2019-12-15,28079055_43_2_19_12_15,1.4816666666666665,1.9,1.33,mg/m^3
2109,11,TOL,2019,12,15,2019-12-15,28079011_20_59_19_12_15,0.7624999999999998,1.6,0.4,µg/m^3
2110,39,NO_2,2019,12,15,2019-12-15,28079039_8_8_19_12_15,35.708333333333336,68.0,19.0,µg/m^3
2111,18,NO_2,2019,12,15,2019-12-15,28079018_8_8_19_12_15,32.291666666666664,64.0,10.0,µg/m^3
2112,35,CO,2019,12,15,2019-12-15,28079035_6_48_19_12_15,0.1208333333333334,0.3,0.1,µg/m^3
2113,40,NOx,2019,12,15,2019-12-15,28079040_12_8_19_12_15,44.625,81.0,20.0,µg/m^3
2114,16,O_3,2019,12,15,2019-12-15,28079016_14_6_19_12_15,29.12041666666667,51.09,6.59,µg/m^3
2115,58,NOx,2019,12,15,2019-12-15,28079058_12_8_19_12_15,22.20833333333333,57.0,10.0,µg/m^3
2116,16,NO_2,2019,12,16,2019-12-16,28079016_8_8_19_12_16,41.04166666666666,61.0,11.0,µg/m^3
2117,35,SO_2,2019,12,16,2019-12-16,28079035_1_38_19_12_16,12.875,19.0,7.0,µg/m^3
2118,55,NO,2019,12,16,2019-12-16,28079055_7_8_19_12_16,11.166666666666664,46.0,1.0,µg/m^3
2119,40,SO_2,2019,12,16,2019-12-16,28079040_1_38_19_12_16,7.833333333333332,10.0,7.0,µg/m^3
2120,55,NOx,2019,12,16,2019-12-16,28079055_12_8_19_12_16,57.95833333333334,141.0,12.0,µg/m^3
2121,8,NMHC,2019,12,16,2019-12-16,28079008_44_2_19_12_16,0.07541666666666669,0.11,0.03,mg/m^3
2122,35,CO,2019,12,16,2019-12-16,28079035_6_48_19_12_16,0.2458333333333333,0.5,0.1,µg/m^3
2123,40,NO_2,2019,12,16,2019-12-16,28079040_8_8_19_12_16,33.291666666666664,64.0,10.0,µg/m^3
2124,24,TOL,2019,12,16,2019-12-16,28079024_20_59_19_12_16,1.5375000000000003,2.6,0.3,µg/m^3
2125,16,CO,2019,12,16,2019-12-16,28079016_6_48_19_12_16,0.2708333333333333,0.4,0.2,µg/m^3
2126,16,NO,2019,12,16,2019-12-16,28079016_7_8_19_12_16,13.125,30.0,1.0,µg/m^3
2127,55,NO_2,2019,12,16,2019-12-16,28079055_8_8_19_12_16,40.79166666666666,71.0,11.0,µg/m^3
2128,24,CH_4,2019,12,16,2019-12-16,28079024_43_2_19_12_16,1.4708333333333334,1.89,1.17,mg/m^3
2129,8,BEN,2019,12,16,2019-12-16,28079008_30_59_19_12_16,0.7958333333333335,3.0,0.3,µg/m^3
2130,55,PM10,2019,12,16,2019-12-16,28079055_10_47_19_12_16,18.375,25.0,5.0,µg/m^3
2131,11,BEN,2019,12,16,2019-12-16,28079011_30_59_19_12_16,0.425,0.7,0.1,µg/m^3
2132,24,NMHC,2019,12,16,2019-12-16,28079024_44_2_19_12_16,0.09500000000000004,0.12,0.07,mg/m^3
2133,40,NO,2019,12,16,2019-12-16,28079040_7_8_19_12_16,14.333333333333336,74.0,1.0,µg/m^3
2134,54,NO_2,2019,12,16,2019-12-16,28079054_8_8_19_12_16,38.25,57.0,18.0,µg/m^3
2135,35,O_3,2019,12,16,2019-12-16,28079035_14_6_19_12_16,27.282916666666665,46.1,13.57,µg/m^3
2136,40,NOx,2019,12,16,2019-12-16,28079040_12_8_19_12_16,55.125,177.0,12.0,µg/m^3
2137,11,TOL,2019,12,16,2019-12-16,28079011_20_59_19_12_16,1.3458333333333332,2.3,0.3,µg/m^3
2138,24,TCH,2019,12,16,2019-12-16,28079024_42_2_19_12_16,1.565416666666667,1.97,1.28,mg/m^3
2139,8,O_3,2019,12,16,2019-12-16,28079008_14_6_19_12_16,28.30541666666667,54.2,6.76,µg/m^3
2140,36,SO_2,2019,12,16,2019-12-16,28079036_1_38_19_12_16,9.958333333333334,17.0,5.0,µg/m^3
2141,54,NOx,2019,12,16,2019-12-16,28079054_12_8_19_12_16,52.66666666666666,98.0,20.0,µg/m^3
2142,27,NO,2019,12,16,2019-12-16,28079027_7_8_19_12_16,8.375,60.0,1.0,µg/m^3
2143,8,TOL,2019,12,16,2019-12-16,28079008_20_59_19_12_16,1.9333333333333331,5.3,0.3,µg/m^3
2144,24,EBE,2019,12,16,2019-12-16,28079024_35_59_19_12_16,0.21666666666666667,0.9,0.1,µg/m^3
2145,27,NO_2,2019,12,16,2019-12-16,28079027_8_8_19_12_16,42.54166666666666,81.0,15.0,µg/m^3
2146,8,EBE,2019,12,16,2019-12-16,28079008_35_59_19_12_16,0.7625000000000001,1.0,0.5,µg/m^3
2147,36,CO,2019,12,16,2019-12-16,28079036_6_48_19_12_16,0.3083333333333333,0.5,0.2,µg/m^3
2148,27,NOx,2019,12,16,2019-12-16,28079027_12_8_19_12_16,55.5,173.0,16.0,µg/m^3
2149,24,BEN,2019,12,16,2019-12-16,28079024_30_59_19_12_16,0.4791666666666666,0.7,0.3,µg/m^3
2150,27,O_3,2019,12,16,2019-12-16,28079027_14_6_19_12_16,25.397916666666664,47.17,1.63,µg/m^3
2151,54,NO,2019,12,16,2019-12-16,28079054_7_8_19_12_16,9.458333333333334,26.0,1.0,µg/m^3
2152,8,TCH,2019,12,16,2019-12-16,28079008_42_2_19_12_16,1.7933333333333332,2.1,1.6,mg/m^3
2153,11,EBE,2019,12,16,2019-12-16,28079011_35_59_19_12_16,0.2208333333333333,0.4,0.1,µg/m^3
2154,49,NO,2019,12,16,2019-12-16,28079049_7_8_19_12_16,2.958333333333333,10.0,1.0,µg/m^3
2155,57,SO_2,2019,12,16,2019-12-16,28079057_1_38_19_12_16,5.458333333333332,6.0,5.0,µg/m^3
2156,8,CH_4,2019,12,16,2019-12-16,28079008_43_2_19_12_16,1.7170833333333335,2.07,1.52,mg/m^3
2157,55,CH_4,2019,12,16,2019-12-16,28079055_43_2_19_12_16,1.3100000000000005,1.34,1.27,mg/m^3
2158,17,NOx,2019,12,16,2019-12-16,28079017_12_8_19_12_16,47.20833333333334,83.0,14.0,µg/m^3
2159,38,PM2.5,2019,12,16,2019-12-16,28079038_9_47_19_12_16,8.291666666666666,14.0,3.0,µg/m^3
2160,59,O_3,2019,12,16,2019-12-16,28079059_14_6_19_12_16,25.691666666666674,44.17,1.11,µg/m^3
2161,57,NOx,2019,12,16,2019-12-16,28079057_12_8_19_12_16,42.458333333333336,69.0,12.0,µg/m^3
2162,8,NO,2019,12,16,2019-12-16,28079008_7_8_19_12_16,12.875,25.0,1.0,µg/m^3
2163,57,PM10,2019,12,16,2019-12-16,28079057_10_47_19_12_16,12.583333333333336,17.0,5.0,µg/m^3
2164,18,TOL,2019,12,16,2019-12-16,28079018_20_59_19_12_16,1.2958333333333332,2.4,0.3,µg/m^3
2165,48,NO,2019,12,16,2019-12-16,28079048_7_8_19_12_16,12.875,28.0,1.0,µg/m^3
2166,50,NO_2,2019,12,16,2019-12-16,28079050_8_8_19_12_16,34.375,54.0,9.0,µg/m^3
2167,39,NOx,2019,12,16,2019-12-16,28079039_12_8_19_12_16,46.875,77.0,10.0,µg/m^3
2168,39,NO,2019,12,16,2019-12-16,28079039_7_8_19_12_16,6.625,19.0,1.0,µg/m^3
2169,17,NO_2,2019,12,16,2019-12-16,28079017_8_8_19_12_16,36.333333333333336,61.0,12.0,µg/m^3
2170,57,NO_2,2019,12,16,2019-12-16,28079057_8_8_19_12_16,33.916666666666664,56.0,10.0,µg/m^3
2171,18,BEN,2019,12,16,2019-12-16,28079018_30_59_19_12_16,0.43333333333333335,0.7,0.2,µg/m^3
2172,59,NOx,2019,12,16,2019-12-16,28079059_12_8_19_12_16,43.25,94.0,14.0,µg/m^3
2173,57,NO,2019,12,16,2019-12-16,28079057_7_8_19_12_16,5.5,15.0,1.0,µg/m^3
2174,36,NO,2019,12,16,2019-12-16,28079036_7_8_19_12_16,13.458333333333336,31.0,1.0,µg/m^3
2175,18,EBE,2019,12,16,2019-12-16,28079018_35_59_19_12_16,0.37083333333333335,1.0,0.1,µg/m^3
2176,50,NO,2019,12,16,2019-12-16,28079050_7_8_19_12_16,6.916666666666668,19.0,1.0,µg/m^3
2177,8,CO,2019,12,16,2019-12-16,28079008_6_48_19_12_16,0.3250000000000001,0.4,0.2,µg/m^3
2178,55,TCH,2019,12,16,2019-12-16,28079055_42_2_19_12_16,1.55,1.58,1.53,mg/m^3
2179,59,NO_2,2019,12,16,2019-12-16,28079059_8_8_19_12_16,35.083333333333336,66.0,13.0,µg/m^3
2180,18,SO_2,2019,12,16,2019-12-16,28079018_1_38_19_12_16,4.583333333333333,8.0,4.0,µg/m^3
2181,38,TOL,2019,12,16,2019-12-16,28079038_20_59_19_12_16,1.4041666666666666,2.4,0.4,µg/m^3
2182,4,NOx,2019,12,16,2019-12-16,28079004_12_8_19_12_16,72.0,124.0,18.0,µg/m^3
2183,49,NOx,2019,12,16,2019-12-16,28079049_12_8_19_12_16,35.875,65.0,8.0,µg/m^3
2184,59,NO,2019,12,16,2019-12-16,28079059_7_8_19_12_16,5.25,18.0,1.0,µg/m^3
2185,18,CO,2019,12,16,2019-12-16,28079018_6_48_19_12_16,0.4000000000000001,0.6,0.3,µg/m^3
2186,48,PM10,2019,12,16,2019-12-16,28079048_10_47_19_12_16,15.916666666666664,36.0,4.0,µg/m^3
2187,48,PM2.5,2019,12,16,2019-12-16,28079048_9_47_19_12_16,11.416666666666664,30.0,3.0,µg/m^3
2188,49,O_3,2019,12,16,2019-12-16,28079049_14_6_19_12_16,31.55708333333333,57.6,11.43,µg/m^3
2189,8,SO_2,2019,12,16,2019-12-16,28079008_1_38_19_12_16,5.708333333333332,6.0,5.0,µg/m^3
2190,58,O_3,2019,12,16,2019-12-16,28079058_14_6_19_12_16,20.193750000000005,43.58,2.83,µg/m^3
2191,39,NO_2,2019,12,16,2019-12-16,28079039_8_8_19_12_16,36.875,59.0,9.0,µg/m^3
2192,55,EBE,2019,12,16,2019-12-16,28079055_35_59_19_12_16,0.25416666666666665,0.4,0.1,µg/m^3
2193,38,PM10,2019,12,16,2019-12-16,28079038_10_47_19_12_16,11.041666666666664,20.0,2.0,µg/m^3
2194,18,PM10,2019,12,16,2019-12-16,28079018_10_47_19_12_16,15.833333333333336,30.0,3.0,µg/m^3
2195,48,NO_2,2019,12,16,2019-12-16,28079048_8_8_19_12_16,44.45833333333334,68.0,12.0,µg/m^3
2196,8,NO_2,2019,12,16,2019-12-16,28079008_8_8_19_12_16,39.208333333333336,61.0,11.0,µg/m^3
2197,55,BEN,2019,12,16,2019-12-16,28079055_30_59_19_12_16,0.4666666666666666,0.7,0.2,µg/m^3
2198,55,NMHC,2019,12,16,2019-12-16,28079055_44_2_19_12_16,0.2420833333333334,0.29,0.2,mg/m^3
2199,8,PM10,2019,12,16,2019-12-16,28079008_10_47_19_12_16,13.25,28.0,5.0,µg/m^3
2200,24,NO_2,2019,12,16,2019-12-16,28079024_8_8_19_12_16,32.75,55.0,8.0,µg/m^3
2201,60,PM10,2019,12,16,2019-12-16,28079060_10_47_19_12_16,10.333333333333334,22.0,1.0,µg/m^3
2202,38,EBE,2019,12,16,2019-12-16,28079038_35_59_19_12_16,1.4791666666666667,2.0,1.1,µg/m^3
2203,36,PM10,2019,12,16,2019-12-16,28079036_10_47_19_12_16,15.75,25.0,4.0,µg/m^3
2204,24,PM2.5,2019,12,16,2019-12-16,28079024_9_47_19_12_16,8.5,13.0,2.0,µg/m^3
2205,16,O_3,2019,12,16,2019-12-16,28079016_14_6_19_12_16,25.74958333333333,51.0,3.03,µg/m^3
2206,36,NO_2,2019,12,16,2019-12-16,28079036_8_8_19_12_16,41.79166666666666,63.0,12.0,µg/m^3
2207,24,PM10,2019,12,16,2019-12-16,28079024_10_47_19_12_16,13.458333333333336,19.0,3.0,µg/m^3
2208,4,NO,2019,12,16,2019-12-16,28079004_7_8_19_12_16,18.33333333333333,36.0,3.0,µg/m^3
2209,47,PM2.5,2019,12,16,2019-12-16,28079047_9_47_19_12_16,7.208333333333332,12.0,1.0,µg/m^3
2210,55,TOL,2019,12,16,2019-12-16,28079055_20_59_19_12_16,1.4166666666666667,2.4,0.5,µg/m^3
2211,8,NOx,2019,12,16,2019-12-16,28079008_12_8_19_12_16,59.20833333333334,100.0,13.0,µg/m^3
2212,16,NOx,2019,12,16,2019-12-16,28079016_12_8_19_12_16,61.125,104.0,13.0,µg/m^3
2213,50,NOx,2019,12,16,2019-12-16,28079050_12_8_19_12_16,45.125,71.0,11.0,µg/m^3
2214,39,CO,2019,12,16,2019-12-16,28079039_6_48_19_12_16,0.3083333333333333,0.4,0.2,µg/m^3
2215,24,NOx,2019,12,16,2019-12-16,28079024_12_8_19_12_16,39.875,70.0,10.0,µg/m^3
2216,17,SO_2,2019,12,16,2019-12-16,28079017_1_38_19_12_16,5.0,8.0,3.0,µg/m^3
2217,47,PM10,2019,12,16,2019-12-16,28079047_10_47_19_12_16,9.791666666666666,17.0,2.0,µg/m^3
2218,50,PM10,2019,12,16,2019-12-16,28079050_10_47_19_12_16,13.458333333333336,31.0,1.0,µg/m^3
2219,24,NO,2019,12,16,2019-12-16,28079024_7_8_19_12_16,4.625,13.0,1.0,µg/m^3
2220,57,CO,2019,12,16,2019-12-16,28079057_6_48_19_12_16,0.16250000000000006,0.2,0.1,µg/m^3
2221,17,NO,2019,12,16,2019-12-16,28079017_7_8_19_12_16,7.166666666666668,17.0,1.0,µg/m^3
2222,49,NO_2,2019,12,16,2019-12-16,28079049_8_8_19_12_16,31.33333333333333,55.0,7.0,µg/m^3
2223,50,PM2.5,2019,12,16,2019-12-16,28079050_9_47_19_12_16,10.166666666666666,34.0,1.0,µg/m^3
2224,48,NOx,2019,12,16,2019-12-16,28079048_12_8_19_12_16,64.20833333333333,107.0,14.0,µg/m^3
2225,38,BEN,2019,12,16,2019-12-16,28079038_30_59_19_12_16,0.4208333333333333,0.7,0.2,µg/m^3
2226,24,SO_2,2019,12,16,2019-12-16,28079024_1_38_19_12_16,5.0,5.0,5.0,µg/m^3
2227,8,PM2.5,2019,12,16,2019-12-16,28079008_9_47_19_12_16,7.666666666666668,20.0,2.0,µg/m^3
2228,39,O_3,2019,12,16,2019-12-16,28079039_14_6_19_12_16,34.00583333333333,63.45,9.06,µg/m^3
2229,24,CO,2019,12,16,2019-12-16,28079024_6_48_19_12_16,0.1958333333333334,0.3,0.1,µg/m^3
2230,36,NOx,2019,12,16,2019-12-16,28079036_12_8_19_12_16,62.54166666666666,108.0,13.0,µg/m^3
2231,4,NO_2,2019,12,16,2019-12-16,28079004_8_8_19_12_16,43.875,69.0,14.0,µg/m^3
2232,17,O_3,2019,12,16,2019-12-16,28079017_14_6_19_12_16,25.47750000000001,49.3,8.49,µg/m^3
2233,39,NO,2019,12,17,2019-12-17,28079039_7_8_19_12_17,8.333333333333334,26.0,1.0,µg/m^3
2234,35,NO,2019,12,17,2019-12-17,28079035_7_8_19_12_17,10.541666666666666,34.0,3.0,µg/m^3
2235,38,TOL,2019,12,17,2019-12-17,28079038_20_59_19_12_17,1.6708333333333334,3.3,0.6,µg/m^3
2236,38,EBE,2019,12,17,2019-12-17,28079038_35_59_19_12_17,2.3208333333333333,3.1,1.3,µg/m^3
2237,4,NO,2019,12,17,2019-12-17,28079004_7_8_19_12_17,14.958333333333336,46.0,3.0,µg/m^3
2238,38,BEN,2019,12,17,2019-12-17,28079038_30_59_19_12_17,0.4791666666666665,0.7,0.2,µg/m^3
2239,4,NO_2,2019,12,17,2019-12-17,28079004_8_8_19_12_17,42.583333333333336,69.0,20.0,µg/m^3
2240,55,NO,2019,12,17,2019-12-17,28079055_7_8_19_12_17,14.583333333333336,56.0,1.0,µg/m^3
2241,55,EBE,2019,12,17,2019-12-17,28079055_35_59_19_12_17,0.3166666666666667,0.6,0.2,µg/m^3
2242,8,TCH,2019,12,17,2019-12-17,28079008_42_2_19_12_17,1.6591666666666671,1.91,1.58,mg/m^3
2243,4,CO,2019,12,17,2019-12-17,28079004_6_48_19_12_17,0.16250000000000006,0.3,0.1,µg/m^3
2244,35,NO_2,2019,12,17,2019-12-17,28079035_8_8_19_12_17,36.41666666666666,59.0,22.0,µg/m^3
2245,4,SO_2,2019,12,17,2019-12-17,28079004_1_38_19_12_17,7.166666666666668,8.0,6.0,µg/m^3
2246,36,NO,2019,12,17,2019-12-17,28079036_7_8_19_12_17,11.375,26.0,1.0,µg/m^3
2247,8,EBE,2019,12,17,2019-12-17,28079008_35_59_19_12_17,0.8416666666666667,1.1,0.6,µg/m^3
2248,55,NMHC,2019,12,17,2019-12-17,28079055_44_2_19_12_17,0.2333333333333333,0.26,0.2,mg/m^3
2249,38,SO_2,2019,12,17,2019-12-17,28079038_1_38_19_12_17,13.625,15.0,13.0,µg/m^3
2250,8,PM2.5,2019,12,17,2019-12-17,28079008_9_47_19_12_17,7.958333333333332,17.0,2.0,µg/m^3
2251,36,NOx,2019,12,17,2019-12-17,28079036_12_8_19_12_17,60.125,99.0,17.0,µg/m^3
2252,36,CO,2019,12,17,2019-12-17,28079036_6_48_19_12_17,0.29999999999999993,0.4,0.2,µg/m^3
2253,39,O_3,2019,12,17,2019-12-17,28079039_14_6_19_12_17,28.6075,48.45,9.89,µg/m^3
2254,56,NO,2019,12,17,2019-12-17,28079056_7_8_19_12_17,29.91666666666667,65.0,7.0,µg/m^3
2255,8,PM10,2019,12,17,2019-12-17,28079008_10_47_19_12_17,13.875,26.0,7.0,µg/m^3
2256,36,PM10,2019,12,17,2019-12-17,28079036_10_47_19_12_17,14.0,23.0,6.0,µg/m^3
2257,36,NO_2,2019,12,17,2019-12-17,28079036_8_8_19_12_17,42.54166666666666,69.0,15.0,µg/m^3
2258,56,CO,2019,12,17,2019-12-17,28079056_6_48_19_12_17,0.3166666666666667,0.4,0.2,µg/m^3
2259,55,TOL,2019,12,17,2019-12-17,28079055_20_59_19_12_17,1.8249999999999995,3.5,0.8,µg/m^3
2260,40,SO_2,2019,12,17,2019-12-17,28079040_1_38_19_12_17,7.625,10.0,6.0,µg/m^3
2261,8,NOx,2019,12,17,2019-12-17,28079008_12_8_19_12_17,66.45833333333333,100.0,19.0,µg/m^3
2262,8,O_3,2019,12,17,2019-12-17,28079008_14_6_19_12_17,23.63000000000001,39.13,8.4,µg/m^3
2263,8,TOL,2019,12,17,2019-12-17,28079008_20_59_19_12_17,1.8958333333333333,3.9,0.6,µg/m^3
2264,36,SO_2,2019,12,17,2019-12-17,28079036_1_38_19_12_17,7.125,17.0,5.0,µg/m^3
2265,8,NO_2,2019,12,17,2019-12-17,28079008_8_8_19_12_17,41.75,62.0,17.0,µg/m^3
2266,55,TCH,2019,12,17,2019-12-17,28079055_42_2_19_12_17,1.5891666666666666,1.74,1.52,mg/m^3
2267,4,NOx,2019,12,17,2019-12-17,28079004_12_8_19_12_17,65.625,132.0,26.0,µg/m^3
2268,38,NOx,2019,12,17,2019-12-17,28079038_12_8_19_12_17,55.91666666666666,104.0,16.0,µg/m^3
2269,39,NO_2,2019,12,17,2019-12-17,28079039_8_8_19_12_17,37.5,59.0,14.0,µg/m^3
2270,8,SO_2,2019,12,17,2019-12-17,28079008_1_38_19_12_17,5.375,6.0,5.0,µg/m^3
2271,38,PM10,2019,12,17,2019-12-17,28079038_10_47_19_12_17,11.041666666666664,23.0,2.0,µg/m^3
2272,35,O_3,2019,12,17,2019-12-17,28079035_14_6_19_12_17,28.61333333333333,46.53,11.64,µg/m^3
2273,8,CO,2019,12,17,2019-12-17,28079008_6_48_19_12_17,0.35416666666666674,0.5,0.2,µg/m^3
2274,55,CH_4,2019,12,17,2019-12-17,28079055_43_2_19_12_17,1.3562500000000002,1.5,1.31,mg/m^3
2275,38,NO_2,2019,12,17,2019-12-17,28079038_8_8_19_12_17,37.583333333333336,60.0,15.0,µg/m^3
2276,8,NO,2019,12,17,2019-12-17,28079008_7_8_19_12_17,16.125,30.0,1.0,µg/m^3
2277,8,BEN,2019,12,17,2019-12-17,28079008_30_59_19_12_17,0.6625000000000001,1.0,0.3,µg/m^3
2278,39,NOx,2019,12,17,2019-12-17,28079039_12_8_19_12_17,50.20833333333334,99.0,15.0,µg/m^3
2279,38,NO,2019,12,17,2019-12-17,28079038_7_8_19_12_17,12.041666666666664,29.0,1.0,µg/m^3
2280,55,BEN,2019,12,17,2019-12-17,28079055_30_59_19_12_17,0.775,6.4,0.2,µg/m^3
2281,35,NOx,2019,12,17,2019-12-17,28079035_12_8_19_12_17,52.625,111.0,27.0,µg/m^3
2282,38,PM2.5,2019,12,17,2019-12-17,28079038_9_47_19_12_17,9.416666666666666,18.0,4.0,µg/m^3
2283,11,EBE,2019,12,17,2019-12-17,28079011_35_59_19_12_17,0.2333333333333333,0.4,0.1,µg/m^3
2284,55,NO_2,2019,12,17,2019-12-17,28079055_8_8_19_12_17,43.25,75.0,15.0,µg/m^3
2285,50,PM10,2019,12,17,2019-12-17,28079050_10_47_19_12_17,17.75,34.0,4.0,µg/m^3
2286,24,NO_2,2019,12,17,2019-12-17,28079024_8_8_19_12_17,23.95833333333333,50.0,9.0,µg/m^3
2287,18,NO,2019,12,17,2019-12-17,28079018_7_8_19_12_17,7.958333333333332,24.0,1.0,µg/m^3
2288,58,O_3,2019,12,17,2019-12-17,28079058_14_6_19_12_17,20.780416666666667,45.99,3.02,µg/m^3
2289,56,PM10,2019,12,17,2019-12-17,28079056_10_47_19_12_17,12.958333333333336,22.0,6.0,µg/m^3
2290,24,PM2.5,2019,12,17,2019-12-17,28079024_9_47_19_12_17,8.0,13.0,3.0,µg/m^3
