,ControlStation,magnitude,year,month,day,date,Measurement,meanValue,maxValue,minValue,unit
969,24,Temperature,2019,12,31,2019-12-31,28079024_83_98_19_12_31,27.83333333333333,86.0,9.0,ºC
970,59,Precipitation,2019,12,31,2019-12-31,28079059_89_98_19_12_31,0.10000000000000003,0.1,0.1,l/m^2
971,38,Temperature,2019,12,31,2019-12-31,28079038_83_98_19_12_31,58.22416666666667,101.2,3.73,ºC
972,115,Temperature,2019,12,31,2019-12-31,28079115_83_98_19_12_31,0.38333333333333336,0.7,0.3,ºC
973,8,Temperature,2019,12,31,2019-12-31,28079008_83_98_19_12_31,30.0,79.0,12.0,ºC
974,39,Precipitation,2019,12,31,2019-12-31,28079039_89_98_19_12_31,72.05333333333333,98.81,24.47,l/m^2
975,4,Temperature,2019,12,31,2019-12-31,28079004_83_98_19_12_31,75.91416666666667,104.6,4.98,ºC
976,24,Precipitation,2019,12,31,2019-12-31,28079024_89_98_19_12_31,10.583333333333334,12.0,10.0,l/m^2
977,111,Temperature,2019,12,31,2019-12-31,28079111_83_98_19_12_31,1.1841666666666668,1.23,1.16,ºC
978,59,Temperature,2019,12,31,2019-12-31,28079059_83_98_19_12_31,0.3374999999999999,0.7,0.2,ºC
979,56,Temperature,2019,12,31,2019-12-31,28079056_83_98_19_12_31,11.125,32.0,1.0,ºC
980,18,Temperature,2019,12,31,2019-12-31,28079018_83_98_19_12_31,3.375,20.0,1.0,ºC
981,103,Temperature,2019,12,31,2019-12-31,28079103_83_98_19_12_31,26.75,70.0,11.0,ºC
982,113,Temperature,2019,12,31,2019-12-31,28079113_83_98_19_12_31,8.958333333333334,10.0,7.0,ºC
983,103,Precipitation,2019,12,31,2019-12-31,28079103_89_98_19_12_31,1.2554166666666666,1.34,1.21,l/m^2
984,106,Temperature,2019,12,31,2019-12-31,28079106_83_98_19_12_31,66.55041666666666,91.61,33.28,ºC
985,102,Precipitation,2019,12,31,2019-12-31,28079102_89_98_19_12_31,0.27083333333333337,0.6,0.1,l/m^2
986,106,Precipitation,2019,12,31,2019-12-31,28079106_89_98_19_12_31,2.208333333333333,10.0,1.0,l/m^2
987,107,Precipitation,2019,12,31,2019-12-31,28079107_89_98_19_12_31,4.125,11.0,1.0,l/m^2
988,108,Temperature,2019,12,31,2019-12-31,28079108_83_98_19_12_31,80.69874999999998,106.6,19.11,ºC
989,112,Temperature,2019,12,31,2019-12-31,28079112_83_98_19_12_31,10.25,32.0,1.0,ºC
990,108,Precipitation,2019,12,31,2019-12-31,28079108_89_98_19_12_31,10.25,13.0,8.0,l/m^2
991,109,Temperature,2019,12,31,2019-12-31,28079109_83_98_19_12_31,34.916666666666664,95.0,11.0,ºC
992,110,Temperature,2019,12,31,2019-12-31,28079110_83_98_19_12_31,31.20833333333333,74.0,10.0,ºC
993,107,Temperature,2019,12,31,2019-12-31,28079107_83_98_19_12_31,0.4333333333333334,0.9,0.2,ºC
994,58,Temperature,2019,12,31,2019-12-31,28079058_83_98_19_12_31,0.17500000000000004,0.4,0.1,ºC
995,56,Precipitation,2019,12,31,2019-12-31,28079056_89_98_19_12_31,22.75,80.0,8.0,l/m^2
996,54,Precipitation,2019,12,31,2019-12-31,28079054_89_98_19_12_31,3.7916666666666665,13.0,1.0,l/m^2
997,114,Temperature,2019,12,31,2019-12-31,28079114_83_98_19_12_31,26.16666666666667,99.0,9.0,ºC
998,8,Temperature,2020,12,1,2020-12-01,28079008_83_98_20_12_01,12.416666666666664,29.0,1.0,ºC
999,109,Temperature,2020,12,1,2020-12-01,28079109_83_98_20_12_01,35.666666666666664,101.0,16.0,ºC
1000,24,Precipitation,2020,12,1,2020-12-01,28079024_89_98_20_12_01,11.916666666666664,53.0,5.0,l/m^2
1001,103,Temperature,2020,12,1,2020-12-01,28079103_83_98_20_12_01,1.9041666666666663,6.2,0.7,ºC
1002,24,Temperature,2020,12,1,2020-12-01,28079024_83_98_20_12_01,0.3,0.7,0.1,ºC
1003,106,Temperature,2020,12,1,2020-12-01,28079106_83_98_20_12_01,0.1791666666666667,0.5,0.1,ºC
1004,4,Temperature,2020,12,1,2020-12-01,28079004_83_98_20_12_01,1.5416666666666667,6.0,1.0,ºC
1005,59,Precipitation,2020,12,1,2020-12-01,28079059_89_98_20_12_01,13.291666666666664,44.0,4.0,l/m^2
1006,35,Temperature,2020,12,1,2020-12-01,28079035_83_98_20_12_01,0.052916666666666695,0.06,0.04,ºC
1007,110,Temperature,2020,12,1,2020-12-01,28079110_83_98_20_12_01,4.583333333333333,10.0,1.0,ºC
1008,108,Precipitation,2020,12,1,2020-12-01,28079108_89_98_20_12_01,29.66666666666667,65.0,9.0,l/m^2
1009,59,Temperature,2020,12,1,2020-12-01,28079059_83_98_20_12_01,0.5749999999999998,0.7,0.5,ºC
1010,54,Temperature,2020,12,1,2020-12-01,28079054_83_98_20_12_01,15.875,26.0,7.0,ºC
1011,112,Temperature,2020,12,1,2020-12-01,28079112_83_98_20_12_01,0.1333333333333334,0.3,0.1,ºC
1012,39,Precipitation,2020,12,1,2020-12-01,28079039_89_98_20_12_01,20.45833333333333,37.0,3.0,l/m^2
1013,103,Precipitation,2020,12,1,2020-12-01,28079103_89_98_20_12_01,45.41666666666666,77.0,16.0,l/m^2
1014,108,Temperature,2020,12,1,2020-12-01,28079108_83_98_20_12_01,4.916666666666667,26.0,1.0,ºC
1015,114,Temperature,2020,12,1,2020-12-01,28079114_83_98_20_12_01,0.10000000000000003,0.1,0.1,ºC
1016,58,Temperature,2020,12,1,2020-12-01,28079058_83_98_20_12_01,8.416666666666666,15.0,2.0,ºC
1017,54,Precipitation,2020,12,1,2020-12-01,28079054_89_98_20_12_01,11.75,23.0,2.0,l/m^2
1018,106,Precipitation,2020,12,1,2020-12-01,28079106_89_98_20_12_01,10.083333333333334,20.0,1.0,l/m^2
1019,56,Temperature,2020,12,1,2020-12-01,28079056_83_98_20_12_01,0.10833333333333338,0.2,0.1,ºC
1020,102,Temperature,2020,12,1,2020-12-01,28079102_83_98_20_12_01,10.625,11.0,10.0,ºC
1021,111,Temperature,2020,12,1,2020-12-01,28079111_83_98_20_12_01,20.125,84.0,9.0,ºC
1022,102,Precipitation,2020,12,1,2020-12-01,28079102_89_98_20_12_01,0.1916666666666668,0.3,0.1,l/m^2
1023,36,Temperature,2020,12,1,2020-12-01,28079036_83_98_20_12_01,1.5225,1.86,1.43,ºC
1024,113,Temperature,2020,12,1,2020-12-01,28079113_83_98_20_12_01,6.708333333333332,14.0,1.0,ºC
1025,115,Temperature,2020,12,1,2020-12-01,28079115_83_98_20_12_01,18.5,50.0,9.0,ºC
1026,54,Precipitation,2020,12,2,2020-12-02,28079054_89_98_20_12_02,50.275,75.68,4.7,l/m^2
1027,113,Temperature,2020,12,2,2020-12-02,28079113_83_98_20_12_02,20.0,55.0,1.0,ºC
1028,4,Temperature,2020,12,2,2020-12-02,28079004_83_98_20_12_02,8.75,10.0,7.0,ºC
1029,112,Temperature,2020,12,2,2020-12-02,28079112_83_98_20_12_02,18.125,63.0,8.0,ºC
1030,56,Precipitation,2020,12,2,2020-12-02,28079056_89_98_20_12_02,5.041666666666667,39.0,1.0,l/m^2
1031,54,Temperature,2020,12,2,2020-12-02,28079054_83_98_20_12_02,1.75,10.0,1.0,ºC
1032,58,Temperature,2020,12,2,2020-12-02,28079058_83_98_20_12_02,15.75,38.0,8.0,ºC
1033,24,Precipitation,2020,12,2,2020-12-02,28079024_89_98_20_12_02,1.5125000000000004,3.8,0.8,l/m^2
1034,24,Temperature,2020,12,2,2020-12-02,28079024_83_98_20_12_02,9.0,9.0,9.0,ºC
1035,114,Temperature,2020,12,2,2020-12-02,28079114_83_98_20_12_02,5.583333333333332,25.0,1.0,ºC
1036,102,Temperature,2020,12,2,2020-12-02,28079102_83_98_20_12_02,3.5416666666666665,30.0,1.0,ºC
1037,110,Temperature,2020,12,2,2020-12-02,28079110_83_98_20_12_02,1.875,3.0,1.0,ºC
1038,108,Precipitation,2020,12,2,2020-12-02,28079108_89_98_20_12_02,1.3458333333333334,1.64,1.26,l/m^2
1039,36,Temperature,2020,12,2,2020-12-02,28079036_83_98_20_12_02,38.958333333333336,121.0,8.0,ºC
1040,108,Temperature,2020,12,2,2020-12-02,28079108_83_98_20_12_02,23.66666666666667,70.0,7.0,ºC
1041,35,Temperature,2020,12,2,2020-12-02,28079035_83_98_20_12_02,1.5833333333333333,7.0,1.0,ºC
1042,38,Temperature,2020,12,2,2020-12-02,28079038_83_98_20_12_02,0.18750000000000006,0.9,0.1,ºC
1043,56,Temperature,2020,12,2,2020-12-02,28079056_83_98_20_12_02,1.8333333333333333,8.0,1.0,ºC
1044,115,Temperature,2020,12,2,2020-12-02,28079115_83_98_20_12_02,72.72458333333334,98.34,38.99,ºC
1045,8,Temperature,2020,12,2,2020-12-02,28079008_83_98_20_12_02,0.1916666666666668,0.5,0.1,ºC
1046,111,Temperature,2020,12,2,2020-12-02,28079111_83_98_20_12_02,5.291666666666667,24.0,1.0,ºC
1047,102,Precipitation,2020,12,2,2020-12-02,28079102_89_98_20_12_02,5.291666666666667,9.0,1.0,l/m^2
1048,103,Precipitation,2020,12,2,2020-12-02,28079103_89_98_20_12_02,1.1625,2.9,0.5,l/m^2
1049,103,Temperature,2020,12,2,2020-12-02,28079103_83_98_20_12_02,8.291666666666666,31.0,3.0,ºC
1050,39,Precipitation,2020,12,2,2020-12-02,28079039_89_98_20_12_02,9.583333333333334,51.0,1.0,l/m^2
1051,109,Temperature,2020,12,2,2020-12-02,28079109_83_98_20_12_02,25.91666666666667,68.0,8.0,ºC
1052,59,Temperature,2020,12,2,2020-12-02,28079059_83_98_20_12_02,0.1666666666666667,0.8,0.1,ºC
1053,106,Temperature,2020,12,2,2020-12-02,28079106_83_98_20_12_02,21.91666666666667,68.0,9.0,ºC
1054,59,Precipitation,2020,12,2,2020-12-02,28079059_89_98_20_12_02,4.041666666666667,5.0,4.0,l/m^2
1055,106,Precipitation,2020,12,2,2020-12-02,28079106_89_98_20_12_02,0.2125000000000001,0.3,0.2,l/m^2
1056,18,Temperature,2020,12,2,2020-12-02,28079018_83_98_20_12_02,0.18333333333333326,0.4,0.1,ºC
1057,111,Temperature,2020,12,3,2020-12-03,28079111_83_98_20_12_03,5.291666666666667,22.0,1.0,ºC
1058,56,Precipitation,2020,12,3,2020-12-03,28079056_89_98_20_12_03,15.541666666666664,24.0,6.0,l/m^2
1059,102,Precipitation,2020,12,3,2020-12-03,28079102_89_98_20_12_03,15.208333333333336,53.0,7.0,l/m^2
1060,24,Temperature,2020,12,3,2020-12-03,28079024_83_98_20_12_03,15.625,23.0,5.0,ºC
1061,8,Temperature,2020,12,3,2020-12-03,28079008_83_98_20_12_03,78.74166666666666,105.6,9.38,ºC
1062,59,Temperature,2020,12,3,2020-12-03,28079059_83_98_20_12_03,6.375,7.0,6.0,ºC
1063,58,Temperature,2020,12,3,2020-12-03,28079058_83_98_20_12_03,0.3916666666666668,1.1,0.1,ºC
1064,112,Temperature,2020,12,3,2020-12-03,28079112_83_98_20_12_03,0.16250000000000006,0.4,0.1,ºC
1065,102,Temperature,2020,12,3,2020-12-03,28079102_83_98_20_12_03,29.91666666666667,104.0,11.0,ºC
1066,103,Temperature,2020,12,3,2020-12-03,28079103_83_98_20_12_03,25.5,129.0,10.0,ºC
1067,108,Temperature,2020,12,3,2020-12-03,28079108_83_98_20_12_03,0.05583333333333337,0.11,0.03,ºC
1068,108,Precipitation,2020,12,3,2020-12-03,28079108_89_98_20_12_03,1.2916666666666667,5.9,0.7,l/m^2
1069,18,Temperature,2020,12,3,2020-12-03,28079018_83_98_20_12_03,0.4041666666666665,1.3,0.1,ºC
1070,59,Precipitation,2020,12,3,2020-12-03,28079059_89_98_20_12_03,19.291666666666668,45.0,7.0,l/m^2
1071,113,Temperature,2020,12,3,2020-12-03,28079113_83_98_20_12_03,5.416666666666668,21.0,1.0,ºC
1072,35,Temperature,2020,12,3,2020-12-03,28079035_83_98_20_12_03,30.20833333333333,106.0,10.0,ºC
1073,54,Temperature,2020,12,3,2020-12-03,28079054_83_98_20_12_03,0.2874999999999999,0.4,0.2,ºC
1074,4,Temperature,2020,12,3,2020-12-03,28079004_83_98_20_12_03,52.20833333333334,146.0,13.0,ºC
1075,103,Precipitation,2020,12,3,2020-12-03,28079103_89_98_20_12_03,40.708333333333336,146.0,9.0,l/m^2
1076,24,Precipitation,2020,12,3,2020-12-03,28079024_89_98_20_12_03,8.583333333333334,33.0,2.0,l/m^2
1077,114,Temperature,2020,12,3,2020-12-03,28079114_83_98_20_12_03,31.25,130.0,8.0,ºC
1078,110,Temperature,2020,12,3,2020-12-03,28079110_83_98_20_12_03,6.958333333333332,27.0,1.0,ºC
1079,106,Precipitation,2020,12,3,2020-12-03,28079106_89_98_20_12_03,19.375,31.0,6.0,l/m^2
1080,38,Temperature,2020,12,3,2020-12-03,28079038_83_98_20_12_03,18.08333333333333,54.0,5.0,ºC
1081,109,Temperature,2020,12,3,2020-12-03,28079109_83_98_20_12_03,0.3541666666666666,0.5,0.3,ºC
1082,39,Precipitation,2020,12,3,2020-12-03,28079039_89_98_20_12_03,7.166666666666668,24.0,1.0,l/m^2
1083,106,Temperature,2020,12,3,2020-12-03,28079106_83_98_20_12_03,11.666666666666664,38.0,1.0,ºC
1084,54,Precipitation,2020,12,3,2020-12-03,28079054_89_98_20_12_03,8.791666666666666,32.0,2.0,l/m^2
1085,56,Temperature,2020,12,3,2020-12-03,28079056_83_98_20_12_03,1.4845833333333338,1.52,1.47,ºC
1086,36,Temperature,2020,12,3,2020-12-03,28079036_83_98_20_12_03,15.625,62.0,5.0,ºC
1087,115,Temperature,2020,12,3,2020-12-03,28079115_83_98_20_12_03,22.79166666666667,44.0,4.0,ºC
1088,59,Temperature,2020,12,4,2020-12-04,28079059_83_98_20_12_04,50.83333333333334,106.0,12.0,ºC
1089,38,Temperature,2020,12,4,2020-12-04,28079038_83_98_20_12_04,3.7916666666666665,10.0,1.0,ºC
1090,102,Precipitation,2020,12,4,2020-12-04,28079102_89_98_20_12_04,68.64,95.48,41.89,l/m^2
1091,113,Temperature,2020,12,4,2020-12-04,28079113_83_98_20_12_04,27.125,55.0,4.0,ºC
1092,35,Temperature,2020,12,4,2020-12-04,28079035_83_98_20_12_04,0.35416666666666674,0.6,0.1,ºC
1093,108,Temperature,2020,12,4,2020-12-04,28079108_83_98_20_12_04,1.5433333333333337,1.7,1.48,ºC
1094,111,Temperature,2020,12,4,2020-12-04,28079111_83_98_20_12_04,78.3475,101.4,58.44,ºC
1095,107,Precipitation,2020,12,4,2020-12-04,28079107_89_98_20_12_04,8.791666666666666,21.0,3.0,l/m^2
1096,115,Temperature,2020,12,4,2020-12-04,28079115_83_98_20_12_04,2.2916666666666665,6.0,1.0,ºC
1097,59,Precipitation,2020,12,4,2020-12-04,28079059_89_98_20_12_04,0.1416666666666667,0.3,0.1,l/m^2
1098,36,Temperature,2020,12,4,2020-12-04,28079036_83_98_20_12_04,9.458333333333334,30.0,3.0,ºC
1099,18,Temperature,2020,12,4,2020-12-04,28079018_83_98_20_12_04,13.666666666666664,36.0,1.0,ºC
1100,103,Temperature,2020,12,4,2020-12-04,28079103_83_98_20_12_04,13.416666666666664,105.0,1.0,ºC
1101,103,Precipitation,2020,12,4,2020-12-04,28079103_89_98_20_12_04,3.0,8.0,1.0,l/m^2
1102,39,Precipitation,2020,12,4,2020-12-04,28079039_89_98_20_12_04,0.05875000000000001,0.19,0.02,l/m^2
1103,112,Temperature,2020,12,4,2020-12-04,28079112_83_98_20_12_04,17.208333333333332,64.0,7.0,ºC
1104,106,Temperature,2020,12,4,2020-12-04,28079106_83_98_20_12_04,9.0,9.0,9.0,ºC
1105,24,Temperature,2020,12,4,2020-12-04,28079024_83_98_20_12_04,33.291666666666664,76.0,4.0,ºC
1106,54,Temperature,2020,12,4,2020-12-04,28079054_83_98_20_12_04,9.375,22.0,2.0,ºC
1107,58,Temperature,2020,12,4,2020-12-04,28079058_83_98_20_12_04,83.03250000000001,108.1,51.54,ºC
1108,24,Precipitation,2020,12,4,2020-12-04,28079024_89_98_20_12_04,0.15416666666666673,0.2,0.1,l/m^2
1109,102,Temperature,2020,12,4,2020-12-04,28079102_83_98_20_12_04,11.0,23.0,2.0,ºC
1110,54,Precipitation,2020,12,4,2020-12-04,28079054_89_98_20_12_04,54.95833333333334,114.0,26.0,l/m^2
1111,114,Temperature,2020,12,4,2020-12-04,28079114_83_98_20_12_04,7.0,19.0,1.0,ºC
1112,106,Precipitation,2020,12,4,2020-12-04,28079106_89_98_20_12_04,3.5416666666666665,8.0,1.0,l/m^2
1113,110,Temperature,2020,12,4,2020-12-04,28079110_83_98_20_12_04,18.375,45.0,1.0,ºC
1114,108,Precipitation,2020,12,4,2020-12-04,28079108_89_98_20_12_04,26.83333333333333,64.0,7.0,l/m^2
1115,115,Temperature,2020,12,5,2020-12-05,28079115_83_98_20_12_05,0.9208333333333334,1.7,0.2,ºC
1116,106,Temperature,2020,12,5,2020-12-05,28079106_83_98_20_12_05,18.375,46.0,6.0,ºC
1117,110,Temperature,2020,12,5,2020-12-05,28079110_83_98_20_12_05,87.93708333333333,107.7,69.26,ºC
1118,113,Temperature,2020,12,5,2020-12-05,28079113_83_98_20_12_05,8.875,12.0,5.0,ºC
1119,59,Precipitation,2020,12,5,2020-12-05,28079059_89_98_20_12_05,78.74125,101.3,54.04,l/m^2
1120,111,Temperature,2020,12,5,2020-12-05,28079111_83_98_20_12_05,6.5,18.0,2.0,ºC
1121,8,Temperature,2020,12,5,2020-12-05,28079008_83_98_20_12_05,0.1583333333333334,0.3,0.1,ºC
1122,102,Temperature,2020,12,5,2020-12-05,28079102_83_98_20_12_05,10.541666666666666,11.0,10.0,ºC
1123,114,Temperature,2020,12,5,2020-12-05,28079114_83_98_20_12_05,6.291666666666668,17.0,1.0,ºC
1124,112,Temperature,2020,12,5,2020-12-05,28079112_83_98_20_12_05,1.8333333333333333,7.0,1.0,ºC
1125,108,Temperature,2020,12,5,2020-12-05,28079108_83_98_20_12_05,12.916666666666664,31.0,3.0,ºC
1126,102,Precipitation,2020,12,5,2020-12-05,28079102_89_98_20_12_05,16.125,110.0,2.0,l/m^2
1127,54,Temperature,2020,12,5,2020-12-05,28079054_83_98_20_12_05,1.5833333333333333,8.0,1.0,ºC
1128,38,Temperature,2020,12,5,2020-12-05,28079038_83_98_20_12_05,11.458333333333336,55.0,2.0,ºC
1129,36,Temperature,2020,12,5,2020-12-05,28079036_83_98_20_12_05,8.083333333333334,9.0,6.0,ºC
1130,107,Precipitation,2020,12,5,2020-12-05,28079107_89_98_20_12_05,10.208333333333334,22.0,2.0,l/m^2
1131,39,Precipitation,2020,12,5,2020-12-05,28079039_89_98_20_12_05,39.708333333333336,70.0,11.0,l/m^2
1132,59,Temperature,2020,12,5,2020-12-05,28079059_83_98_20_12_05,8.791666666666666,9.0,8.0,ºC
1133,35,Temperature,2020,12,5,2020-12-05,28079035_83_98_20_12_05,10.0,30.0,1.0,ºC
1134,109,Temperature,2020,12,5,2020-12-05,28079109_83_98_20_12_05,0.11666666666666672,0.2,0.1,ºC
1135,103,Precipitation,2020,12,5,2020-12-05,28079103_89_98_20_12_05,83.39,107.3,55.82,l/m^2
1136,106,Precipitation,2020,12,5,2020-12-05,28079106_89_98_20_12_05,0.22916666666666666,0.5,0.1,l/m^2
1137,108,Precipitation,2020,12,5,2020-12-05,28079108_89_98_20_12_05,83.72833333333334,103.3,63.3,l/m^2
1138,54,Precipitation,2020,12,5,2020-12-05,28079054_89_98_20_12_05,11.916666666666664,35.0,2.0,l/m^2
1139,24,Precipitation,2020,12,5,2020-12-05,28079024_89_98_20_12_05,83.25625,106.5,57.67,l/m^2
1140,56,Precipitation,2020,12,5,2020-12-05,28079056_89_98_20_12_05,14.333333333333336,57.0,3.0,l/m^2
1141,58,Temperature,2020,12,5,2020-12-05,28079058_83_98_20_12_05,24.54166666666667,64.0,2.0,ºC
1142,18,Temperature,2020,12,5,2020-12-05,28079018_83_98_20_12_05,25.33333333333333,59.0,9.0,ºC
1143,103,Temperature,2020,12,5,2020-12-05,28079103_83_98_20_12_05,4.208333333333333,17.0,1.0,ºC
1144,56,Temperature,2020,12,5,2020-12-05,28079056_83_98_20_12_05,1.5,3.0,1.0,ºC
1145,24,Temperature,2020,12,5,2020-12-05,28079024_83_98_20_12_05,20.625,54.0,5.0,ºC
1146,24,Temperature,2020,12,6,2020-12-06,28079024_83_98_20_12_06,18.375,32.0,12.0,ºC
1147,106,Precipitation,2020,12,6,2020-12-06,28079106_89_98_20_12_06,5.375,10.0,1.0,l/m^2
1148,35,Temperature,2020,12,6,2020-12-06,28079035_83_98_20_12_06,0.20000000000000007,0.4,0.1,ºC
1149,58,Temperature,2020,12,6,2020-12-06,28079058_83_98_20_12_06,9.333333333333334,11.0,8.0,ºC
1150,59,Temperature,2020,12,6,2020-12-06,28079059_83_98_20_12_06,13.666666666666664,70.0,2.0,ºC
1151,39,Precipitation,2020,12,6,2020-12-06,28079039_89_98_20_12_06,4.166666666666667,13.0,1.0,l/m^2
1152,8,Temperature,2020,12,6,2020-12-06,28079008_83_98_20_12_06,42.208333333333336,77.0,5.0,ºC
1153,56,Temperature,2020,12,6,2020-12-06,28079056_83_98_20_12_06,14.458333333333336,37.0,4.0,ºC
1154,36,Temperature,2020,12,6,2020-12-06,28079036_83_98_20_12_06,15.416666666666664,33.0,6.0,ºC
1155,102,Temperature,2020,12,6,2020-12-06,28079102_83_98_20_12_06,0.13333333333333336,0.3,0.1,ºC
1156,103,Precipitation,2020,12,6,2020-12-06,28079103_89_98_20_12_06,0.2833333333333333,0.4,0.2,l/m^2
1157,110,Temperature,2020,12,6,2020-12-06,28079110_83_98_20_12_06,1.125,2.0,1.0,ºC
1158,108,Precipitation,2020,12,6,2020-12-06,28079108_89_98_20_12_06,16.875,42.0,3.0,l/m^2
1159,102,Precipitation,2020,12,6,2020-12-06,28079102_89_98_20_12_06,15.458333333333336,43.0,1.0,l/m^2
1160,113,Temperature,2020,12,6,2020-12-06,28079113_83_98_20_12_06,16.583333333333332,79.0,3.0,ºC
1161,114,Temperature,2020,12,6,2020-12-06,28079114_83_98_20_12_06,11.0,22.0,4.0,ºC
1162,4,Temperature,2020,12,6,2020-12-06,28079004_83_98_20_12_06,4.875,15.0,1.0,ºC
1163,56,Precipitation,2020,12,6,2020-12-06,28079056_89_98_20_12_06,1.875,3.0,1.0,l/m^2
1164,106,Temperature,2020,12,6,2020-12-06,28079106_83_98_20_12_06,2.0,6.0,1.0,ºC
1165,59,Precipitation,2020,12,6,2020-12-06,28079059_89_98_20_12_06,1.3075,1.36,1.28,l/m^2
1166,111,Temperature,2020,12,6,2020-12-06,28079111_83_98_20_12_06,9.458333333333334,23.0,1.0,ºC
1167,24,Precipitation,2020,12,6,2020-12-06,28079024_89_98_20_12_06,15.25,48.0,3.0,l/m^2
1168,103,Temperature,2020,12,6,2020-12-06,28079103_83_98_20_12_06,8.0,22.0,1.0,ºC
1169,54,Precipitation,2020,12,6,2020-12-06,28079054_89_98_20_12_06,1.0,1.0,1.0,l/m^2
1170,54,Temperature,2020,12,6,2020-12-06,28079054_83_98_20_12_06,0.6583333333333332,2.0,0.1,ºC
1171,108,Temperature,2020,12,6,2020-12-06,28079108_83_98_20_12_06,36.708333333333336,81.0,5.0,ºC
1172,115,Temperature,2020,12,6,2020-12-06,28079115_83_98_20_12_06,1.7083333333333333,9.0,1.0,ºC
1173,58,Temperature,2020,12,7,2020-12-07,28079058_83_98_20_12_07,1.3041666666666667,2.6,0.4,ºC
1174,56,Temperature,2020,12,7,2020-12-07,28079056_83_98_20_12_07,0.1416666666666667,0.3,0.1,ºC
1175,59,Precipitation,2020,12,7,2020-12-07,28079059_89_98_20_12_07,0.1958333333333334,0.3,0.1,l/m^2
1176,38,Temperature,2020,12,7,2020-12-07,28079038_83_98_20_12_07,7.666666666666668,15.0,5.0,ºC
1177,106,Temperature,2020,12,7,2020-12-07,28079106_83_98_20_12_07,0.11916666666666667,0.16,0.04,ºC
1178,102,Temperature,2020,12,7,2020-12-07,28079102_83_98_20_12_07,21.166666666666668,46.0,2.0,ºC
1179,54,Temperature,2020,12,7,2020-12-07,28079054_83_98_20_12_07,0.6875,1.2,0.4,ºC
1180,108,Temperature,2020,12,7,2020-12-07,28079108_83_98_20_12_07,0.2125,0.3,0.2,ºC
1181,54,Precipitation,2020,12,7,2020-12-07,28079054_89_98_20_12_07,1.8333333333333333,6.0,1.0,l/m^2
1182,114,Temperature,2020,12,7,2020-12-07,28079114_83_98_20_12_07,1.425,1.48,1.4,ºC
1183,113,Temperature,2020,12,7,2020-12-07,28079113_83_98_20_12_07,8.375,20.0,4.0,ºC
1184,106,Precipitation,2020,12,7,2020-12-07,28079106_89_98_20_12_07,3.5,11.0,1.0,l/m^2
1185,39,Precipitation,2020,12,7,2020-12-07,28079039_89_98_20_12_07,12.083333333333336,24.0,1.0,l/m^2
1186,56,Precipitation,2020,12,7,2020-12-07,28079056_89_98_20_12_07,15.833333333333336,88.0,1.0,l/m^2
1187,115,Temperature,2020,12,7,2020-12-07,28079115_83_98_20_12_07,5.5,14.0,1.0,ºC
1188,108,Precipitation,2020,12,7,2020-12-07,28079108_89_98_20_12_07,82.80208333333334,108.9,55.8,l/m^2
1189,103,Temperature,2020,12,7,2020-12-07,28079103_83_98_20_12_07,18.291666666666668,39.0,8.0,ºC
1190,36,Temperature,2020,12,7,2020-12-07,28079036_83_98_20_12_07,53.58333333333334,118.0,6.0,ºC
1191,103,Precipitation,2020,12,7,2020-12-07,28079103_89_98_20_12_07,0.15833333333333338,0.3,0.1,l/m^2
1192,102,Precipitation,2020,12,7,2020-12-07,28079102_89_98_20_12_07,27.75,55.0,4.0,l/m^2
1193,4,Temperature,2020,12,7,2020-12-07,28079004_83_98_20_12_07,7.041666666666668,26.0,1.0,ºC
1194,18,Temperature,2020,12,7,2020-12-07,28079018_83_98_20_12_07,63.06374999999999,89.85,30.24,ºC
1195,110,Temperature,2020,12,7,2020-12-07,28079110_83_98_20_12_07,0.375,0.7,0.3,ºC
1196,111,Temperature,2020,12,7,2020-12-07,28079111_83_98_20_12_07,29.91666666666667,56.0,5.0,ºC
1197,8,Temperature,2020,12,7,2020-12-07,28079008_83_98_20_12_07,13.833333333333336,35.0,4.0,ºC
1198,35,Temperature,2020,12,7,2020-12-07,28079035_83_98_20_12_07,1.34375,1.44,1.28,ºC
1199,24,Precipitation,2020,12,7,2020-12-07,28079024_89_98_20_12_07,0.3,0.4,0.2,l/m^2
1200,59,Temperature,2020,12,7,2020-12-07,28079059_83_98_20_12_07,89.10666666666668,121.5,56.69,ºC
1201,24,Temperature,2020,12,7,2020-12-07,28079024_83_98_20_12_07,16.791666666666668,52.0,3.0,ºC
1202,108,Temperature,2020,12,8,2020-12-08,28079108_83_98_20_12_08,29.54166666666667,194.0,2.0,ºC
1203,114,Temperature,2020,12,8,2020-12-08,28079114_83_98_20_12_08,0.1333333333333334,0.2,0.1,ºC
1204,102,Precipitation,2020,12,8,2020-12-08,28079102_89_98_20_12_08,22.875,52.0,1.0,l/m^2
1205,24,Temperature,2020,12,8,2020-12-08,28079024_83_98_20_12_08,0.9416666666666664,2.3,0.5,ºC
1206,115,Temperature,2020,12,8,2020-12-08,28079115_83_98_20_12_08,9.875,30.0,3.0,ºC
1207,35,Temperature,2020,12,8,2020-12-08,28079035_83_98_20_12_08,4.333333333333333,5.0,4.0,ºC
1208,54,Temperature,2020,12,8,2020-12-08,28079054_83_98_20_12_08,8.458333333333334,19.0,2.0,ºC
1209,59,Temperature,2020,12,8,2020-12-08,28079059_83_98_20_12_08,7.958333333333332,17.0,3.0,ºC
